name,lat,lng,rating,types
Clinique vétérinaire de Malakoff - Sevetys,48.81569500000001,2.290301,4.5,"['veterinary_care', 'pharmacy', 'health', 'store', 'point_of_interest', 'food', 'establishment']"
Soluptica,48.816739,2.286546,,"['health', 'store', 'point_of_interest', 'establishment']"
Avenir Automobiles,48.8155457,2.2791724,4.4,"['car_dealer', 'store', 'point_of_interest', 'establishment']"
Gros Guilhem,48.8151868,2.2864645,5.0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Baourir Abdallah,48.8165802,2.2833742,3.6,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
La graine de fleur dorée - Fleur Rivière,48.8165908,2.2833957,5.0,"['store', 'point_of_interest', 'establishment']"
HA services batiment,48.8167847,2.2853956,5.0,"['home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
South Pharmacy,48.8151782,2.2864347,4.8,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Boulanger Patissier Pain d'Or,48.8147087,2.2863855,3.6,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']"
Blanchard Georges Denis,48.81460389999999,2.2863981,4.7,"['store', 'point_of_interest', 'food', 'establishment']"
Boucherie Triperie Volailles,48.8145993,2.2864101,5.0,"['store', 'point_of_interest', 'food', 'establishment']"
InphysioFR,48.8165874,2.2864562,4.4,"['health', 'store', 'point_of_interest', 'establishment']"
Sécurité Parcs Vélos,48.8144167,2.2863654,5.0,"['bicycle_store', 'store', 'point_of_interest', 'establishment']"
Maison Denis Par Bibi,48.8142078,2.2864249,4.8,"['liquor_store', 'bar', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Carrefour Express,48.8144096,2.2867538,2.8,"['supermarket', 'grocery_or_supermarket', 'bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Fontainco - Vente et Location de Fontaines à eau,48.81711170000001,2.2862945,,"['store', 'point_of_interest', 'establishment']"
POUQUINE Jean-claude - Consultant en Print,48.81711170000001,2.2862945,,"['store', 'point_of_interest', 'establishment']"
Clinique vétérinaire de Malakoff - Sevetys,48.81569500000001,2.290301,4.5,"['pharmacy', 'veterinary_care', 'health', 'food', 'store', 'point_of_interest', 'establishment']"
Groupe GM Corporate - Exclusive Amenities,48.8161731,2.291325699999999,4.9,"['store', 'point_of_interest', 'establishment']"
Tom Tip,48.8164418,2.2925122,4.4,"['bar', 'store', 'point_of_interest', 'establishment']"
Boulangerie Pâtissier Au pain retrouvé,48.8166813,2.2925414,3.8,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"
MOKACO - Torréfacteur de café au service des entreprises,48.81711170000001,2.2862945,4.9,"['food', 'store', 'point_of_interest', 'establishment']"
Studio France,48.8159425,2.2849754,5.0,"['store', 'point_of_interest', 'establishment']"
The Grey Deer,48.8182931,2.2861526,,"['store', 'point_of_interest', 'establishment']"
HM OPTIQUE,48.8187369,2.291295400000001,4.5,"['health', 'store', 'point_of_interest', 'establishment']"
Grenier A Pain Vanves,48.8193831,2.2883368,4.3,"['bakery', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Soluptica,48.816739,2.286546,,"['health', 'store', 'point_of_interest', 'establishment']"
Gros Guilhem,48.8151868,2.2864645,5.0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Pharmacie de la Gare,48.8189912,2.2911511,4.5,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Vival,48.81610020000001,2.2899762,4.2,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
Maison S&H,48.8162829,2.2897476,4.5,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"
Boulangerie,48.81628539999999,2.2897524,5.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"
Rv,48.81608110000001,2.2902271,,"['car_dealer', 'store', 'point_of_interest', 'establishment']"
Avaulée Malakoff,48.8147295,2.2879667,3.5,"['store', 'point_of_interest', 'establishment']"
Coinduparfum,48.81630149999999,2.2915635,,"['store', 'point_of_interest', 'establishment']"
Camp et Pills,48.8144913,2.2868909,,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
South Pharmacy,48.8151782,2.2864347,4.8,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Picard,48.8189189,2.2968284,4.5,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Tom Tip,48.8164418,2.2925122,4.4,"['bar', 'point_of_interest', 'store', 'establishment']"
Groupe GM Corporate - Exclusive Amenities,48.8161731,2.291325699999999,4.9,"['point_of_interest', 'store', 'establishment']"
Clinique vétérinaire de Malakoff - Sevetys,48.81569500000001,2.290301,4.5,"['veterinary_care', 'pharmacy', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
Dialogic,48.8135236,2.2966429,,"['electronics_store', 'point_of_interest', 'store', 'establishment']"
Medical Education Global Solutions,48.8153451,2.2984541,,"['hospital', 'health', 'point_of_interest', 'store', 'establishment']"
Boulangerie Pâtissier Au pain retrouvé,48.8166813,2.2925414,3.8,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Franprix,48.8183052,2.2965565,3.5,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
UP Diffusion,48.8181745,2.2969498,,"['store', 'point_of_interest', 'establishment']"
Big Bad Wolf Tattoo,48.81228660000001,2.2952403,4.9,"['point_of_interest', 'store', 'establishment']"
BestDrive,48.8122029,2.2949457,4.4,"['car_repair', 'point_of_interest', 'store', 'establishment']"
HM OPTIQUE,48.8187369,2.291295400000001,4.5,"['health', 'point_of_interest', 'store', 'establishment']"
Boulangerie l'Ecureuil,48.8117889,2.2957209,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Nunes Antiquités,48.81692109999999,2.2938599,,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
La ligne shop,48.8147203,2.2925523,5.0,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
SMH Rénovation,48.8146496,2.296360200000001,4.5,"['plumber', 'general_contractor', 'furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
CHLOE DUNN,48.81721599999999,2.2932191,,"['point_of_interest', 'store', 'establishment']"
Ent. D. Forget,48.81477189999999,2.291787199999999,,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Studio Focale Photographie,48.81423340000001,2.2959934,4.9,"['electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Boulangerie Lyczak Michel,48.8140843,2.2957462,3.8,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Intermarché EXPRESS Montrouge,48.81405900000001,2.303095,3.5,"['supermarket', 'bakery', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
L'Entrepôt Des Grands Vins (anciennement Chateaunet - Malakoff),48.8150787,2.303245,4.5,"['liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
Picard,48.8189189,2.2968284,4.5,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Medical Education Global Solutions,48.8153451,2.2984541,,"['hospital', 'point_of_interest', 'health', 'store', 'establishment']"
Dialogic,48.8135236,2.2966429,,"['electronics_store', 'point_of_interest', 'store', 'establishment']"
UP Diffusion,48.8181745,2.2969498,,"['store', 'point_of_interest', 'establishment']"
Franprix,48.8183052,2.2965565,3.5,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Articycle,48.8158742,2.3049898,,"['point_of_interest', 'store', 'establishment']"
Vieco,48.8116321,2.2989885,5.0,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
Marché de La Marne,48.8133245,2.3042341,3.5,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Luca Garage,48.81398230000001,2.3033469,4.3,"['car_dealer', 'point_of_interest', 'car_repair', 'store', 'establishment']"
Leporello,48.81689089999999,2.301304599999999,,"['point_of_interest', 'store', 'establishment']"
Big Bad Wolf Tattoo,48.81228660000001,2.2952403,4.9,"['point_of_interest', 'store', 'establishment']"
BestDrive,48.8122029,2.2949457,4.4,"['car_repair', 'point_of_interest', 'store', 'establishment']"
Tom Tip,48.8164418,2.2925122,4.4,"['bar', 'point_of_interest', 'store', 'establishment']"
A bicycle in the city,48.8158742,2.3049898,4.1,"['bicycle_store', 'point_of_interest', 'store', 'establishment']"
DSMA Dj Audio Vidéo Télé-Hôtel Grossiste depuis 1994,48.816882,2.3007506,3.0,"['electronics_store', 'point_of_interest', 'home_goods_store', 'store', 'establishment']"
Speedy,48.8115236,2.2998318,4.2,"['car_repair', 'point_of_interest', 'store', 'establishment']"
Pharmacie Reppelin,48.8145125,2.3031094,5.0,"['pharmacy', 'point_of_interest', 'health', 'store', 'establishment']"
Studios 7th Heaven,48.81293290000001,2.303898,4.6,"['point_of_interest', 'store', 'establishment']"
Intermarché EXPRESS Montrouge,48.81405900000001,2.303095,3.5,"['supermarket', 'liquor_store', 'grocery_or_supermarket', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
L'Entrepôt Des Grands Vins (anciennement Chateaunet - Malakoff),48.8150787,2.303245,4.5,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']"
La Plateforme du Bâtiment - MONTROUGE PORTE DE CHÂTILLON,48.81741229999999,2.309649799999999,4.4,"['home_goods_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
Dereta,48.81654820000001,2.3061062,5.0,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Evolution Art Studio,48.8158309,2.308655700000001,4.5,"['store', 'point_of_interest', 'establishment']"
Articycle,48.8158742,2.3049898,,"['store', 'point_of_interest', 'establishment']"
Marché de La Marne,48.8133245,2.3042341,3.5,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
Esaïkha Création,48.81701990000001,2.3071601,,"['store', 'point_of_interest', 'establishment']"
B et B Communication,48.81866489999999,2.3043027,,"['store', 'point_of_interest', 'establishment']"
Franprix,48.81617000000001,2.309060000000001,3.3,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Vival,48.81765809999999,2.3083553,3.4,"['convenience_store', 'grocery_or_supermarket', 'bakery', 'store', 'food', 'point_of_interest', 'establishment']"
Pierre Florentin,48.81607229999999,2.3094692,,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Medical Education Global Solutions,48.8153451,2.2984541,,"['store', 'hospital', 'health', 'point_of_interest', 'establishment']"
AKAYAMA,48.819121,2.3067185,5.0,"['shoe_store', 'store', 'point_of_interest', 'establishment']"
Adrine Menard,48.8168996,2.3098545,5.0,"['store', 'point_of_interest', 'establishment']"
CITROËN STELLANTIS &YOU PARIS MALAKOFF,48.8196422,2.3036622,3.6,"['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Luca Garage,48.81398230000001,2.3033469,4.3,"['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Leporello,48.81689089999999,2.301304599999999,,"['store', 'point_of_interest', 'establishment']"
A bicycle in the city,48.8158742,2.3049898,4.1,"['bicycle_store', 'store', 'point_of_interest', 'establishment']"
Studios 7th Heaven,48.81293290000001,2.303898,4.6,"['store', 'point_of_interest', 'establishment']"
La Plateforme du Bâtiment - MONTROUGE PORTE DE CHÂTILLON,48.81741229999999,2.309649799999999,4.4,"['clothing_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
L'Entrepôt Des Grands Vins (anciennement Chateaunet - Malakoff),48.8150787,2.303245,4.5,"['liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
Intermarché EXPRESS Montrouge,48.81405900000001,2.303095,3.5,"['supermarket', 'liquor_store', 'grocery_or_supermarket', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Adrine Menard,48.8168996,2.3098545,5.0,"['point_of_interest', 'store', 'establishment']"
Evolution Art Studio,48.8158309,2.308655700000001,4.5,"['point_of_interest', 'store', 'establishment']"
Dereta,48.81654820000001,2.3061062,5.0,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Pierre Florentin,48.81607229999999,2.3094692,,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
Franprix,48.81617000000001,2.309060000000001,3.3,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Esaïkha Création,48.81701990000001,2.3071601,,"['point_of_interest', 'store', 'establishment']"
Vival,48.81765809999999,2.3083553,3.4,"['convenience_store', 'grocery_or_supermarket', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Articycle,48.8158742,2.3049898,,"['point_of_interest', 'store', 'establishment']"
Pharmacie de la place,48.8163917,2.3113384,2.8,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
AKAYAMA,48.819121,2.3067185,5.0,"['shoe_store', 'point_of_interest', 'store', 'establishment']"
Marché de La Marne,48.8133245,2.3042341,3.5,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Lusiarte,48.8195379,2.3101369,3.7,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
GO2 SANTÉ MATÉRIEL MÉDICAL,48.8195905,2.310791199999999,4.5,"['health', 'point_of_interest', 'store', 'establishment']"
Picard,48.8164185,2.3106972,4.5,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Shurgard Self Storage Paris - Porte de Châtillon,48.8188319,2.3096211,4.8,"['storage', 'point_of_interest', 'store', 'establishment']"
A bicycle in the city,48.8158742,2.3049898,4.1,"['bicycle_store', 'point_of_interest', 'store', 'establishment']"
Live Music Production,48.8157937,2.3087941,4.6,"['point_of_interest', 'store', 'establishment']"
Institut de beauté Bodyminute,48.8132944,2.316523,3.9,"['beauty_salon', 'hair_care', 'spa', 'store', 'point_of_interest', 'establishment']"
Boutique SFR Montrouge,48.816138,2.3182913,3.9,"['store', 'point_of_interest', 'establishment']"
Monoprix,48.8157186,2.3177303,3.6,"['supermarket', 'department_store', 'convenience_store', 'grocery_or_supermarket', 'food', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
Au Péché Mignon,48.8140884,2.3166421,4.1,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"
La Plateforme du Bâtiment - MONTROUGE PORTE DE CHÂTILLON,48.81741229999999,2.309649799999999,4.4,"['home_goods_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
La Belle Fleur,48.8169244,2.3187848,3.6,"['florist', 'store', 'point_of_interest', 'establishment']"
Art du Verger,48.81501300000001,2.3172722,4.2,"['food', 'store', 'point_of_interest', 'establishment']"
Adrine Menard,48.8168996,2.3098545,5.0,"['store', 'point_of_interest', 'establishment']"
Editions Anthèse / N. Draeger / Lithographie Paris,48.8142709,2.3160674,5.0,"['art_gallery', 'store', 'point_of_interest', 'establishment']"
Kiece IDF,48.8141958,2.3162016,,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Amplifon Audioprothésiste Montrouge,48.8149066,2.3171617,4.9,"['doctor', 'health', 'store', 'point_of_interest', 'establishment']"
JZ Sécurité - Point Fort Fichet,48.814456,2.316879,4.7,"['locksmith', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Criée 92 Poissonnerie/Restaurant/Traiteur,48.8152573,2.317437,4.1,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Mobalpa,48.81438390000001,2.3171418,4.6,"['general_contractor', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Vap'Station Montrouge,48.8160672,2.3179028,4.9,"['store', 'point_of_interest', 'establishment']"
Opticien Montrouge - République - Krys,48.8162094,2.3179606,4.8,"['health', 'store', 'point_of_interest', 'establishment']"
Les Pénélopes,48.81346689999999,2.3166316,5.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
"Fromagerie ""L'Epicerie Montrougienne""",48.81666540000001,2.3182616,4.7,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
Time-Line Factory,48.81676299999999,2.318248800000001,5.0,"['store', 'point_of_interest', 'establishment']"
Pierre Florentin,48.81607229999999,2.3094692,,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
